SHARE_CODE,YEAR,Y_distress,equity_negative,equity_negative_2yr,X1_gross_profit,X2_net_profit_margin,X3_current_ratio,X4_quick_ratio,X5_cash_ratio,X6_receivable_turnover,X7_inventory_turnover,X8_leverage_asset,IEQ_equity_to_liability,X10_dscr,X11_asset_coverage,X12_mbv,X1_gross_profit_t,X2_net_profit_margin_t,X3_current_ratio_t,X4_quick_ratio_t,X5_cash_ratio_t,X6_receivable_turnover_t,X7_inventory_turnover_t,X8_leverage_asset_t,IEQ_equity_to_liability_t,X10_dscr_t,X11_asset_coverage_t,X12_mbv_t,X1_gross_profit_z,X2_net_profit_margin_z,X3_current_ratio_z,X4_quick_ratio_z,X5_cash_ratio_z,X6_receivable_turnover_z,X7_inventory_turnover_z,X8_leverage_asset_z,IEQ_equity_to_liability_z,X10_dscr_z,X11_asset_coverage_z,X12_mbv_z,X15_corruption_index,X13_indep_commissioner,X14_board_diversity,ever_distressed
BLTA,2015,0,0,0.0,25.12,73.94,0.99,0.98,0.45940047213932567,16.36,55.96,63.591676062746025,0.5725328563651917,0.34469957645298976,1.879719912054297,4.461541456295585,0.9637618611958203,2.797641275911286,0.8386688431978646,1.015403956973202,0.8263327243826285,1.8151060565988582,2.8013234741489144,1.6713000084479235,0.1265042487707023,1.4388759157337203,0.27404188806766555,1.9476075882961716,0.09932637901655353,1.7476561714738346,-0.5985728414931256,-0.11309637629281458,0.0220233352224409,0.7891067052875643,1.7868718518844515,1.2505586908946342,-0.590171788654964,0.782563420767672,-0.6796085095838412,1.0374984575034876,36,0.5,0.14285714285714285,1
BLTA,2016,0,0,0.0,22.94,-77.75,1.12,1.08,0.34639245362924814,3.25,38.39,56.96526870056148,0.7554556009496072,-0.05565410606097086,2.0992887790696013,4.164816793193712,0.8974328687458607,-2.847531794340443,0.9259122376340523,1.0914735975025032,0.6497401151192833,0.5635619146872486,2.428591142498704,1.5695616141750572,0.16659590576226865,-0.31591774185877275,0.30514026582747134,1.8817143641124547,0.0050754831975118155,-2.2048898411798197,-0.4694257837880287,-0.0015115466949263137,-0.19124298818595453,-0.7520798194473312,1.4145102406062169,1.0890606522262734,-0.564009716885213,-0.9578793359694884,-0.6445113969377317,0.9684902051308047,37,0.4,0.0,1
BLTA,2017,0,0,0.0,11.67,-34.43,0.67,0.61,0.317001645178903,9.97,31.63,60.681769418462714,0.6479413991919203,-0.0430559368110603,1.9145592542316634,5.199017903461996,0.4993284147008219,-2.0464257741488727,0.5998704411662866,0.6902530618440791,0.6005788022025429,1.3609849846015567,2.2385293483269173,1.6277969926586802,0.14305985824066236,-0.24600190076382997,0.27899433028194437,2.095287640630837,-0.5606153261661737,-1.6439843797499485,-0.9520679250620541,-0.5900528463659008,-0.25061383333864073,0.22988929271480368,1.2246374823002535,1.18150264006609,-0.5793683179169954,-0.8885352745247793,-0.6740192655528375,1.1921599184984404,37,0.3333333333333333,0.0,1
BLTA,2018,0,0,0.0,13.97,21.76,0.62,0.57,0.24736066355422695,9.85,28.59,59.399535236612664,0.683514855826044,0.006943679961642064,1.9803992482500155,5.436825727787551,0.5883533661314384,1.6113975040124828,0.5593696187088587,0.6505698567388928,0.47881784650372894,1.3503848233660236,2.139988122942839,1.6080564199015543,0.15085662460859464,0.04006364881826065,0.2883352754854021,2.1387348929683823,-0.4341143631233166,0.9170911857231377,-1.0120215993638846,-0.6482632394839626,-0.3976613879611238,0.2168359571518503,1.1261942662290982,1.1501667436697365,-0.5742804872660264,-0.6048092013377716,-0.6634772299341624,1.237661090908059,38,0.3333333333333333,0.25,1
BLTA,2019,0,0,0.0,11.69,-4.35,0.55,0.48,0.06042918707923733,6.98,27.38,54.530119274832025,0.8338489137718478,0.012525070655415001,2.1272535506117665,3.039756487312487,0.5001193393538109,-0.4639721922939798,0.5012453509438929,0.5579212869754222,0.12119748535573635,1.063394236801714,2.097975163712471,1.5296435518004792,0.18370033350634876,0.07222368839038885,0.30908112128712667,1.5861523208422994,-0.5594914532666144,-0.5360076149399478,-1.098063393262666,-0.7841673241833347,-0.8295502417255478,-0.1365722926467537,1.084223093177581,1.0256953040014392,-0.5528481112096163,-0.5729121702039327,-0.6400638129171811,0.6589557981194557,40,0.3333333333333333,0.5,1
BLTA,2020,0,0,0.0,26.9,-4.45,0.51,0.47,0.07517120831640697,6.24,24.68,57.75140721806379,0.7315595379764439,0.031805160506778854,2.0936321118677683,3.309322677686942,1.0155943218142012,-0.4739119131515183,0.46730540816213945,0.5473424484742303,0.15056410353466051,0.9771408238469399,1.9975612900669037,1.582142987873252,0.16137224427116667,0.18254305715520738,0.304342555067278,1.6647742694255525,0.17297827188185172,-0.5429670479907048,-1.148304947677984,-0.7996851823365408,-0.7940849370557601,-0.24278716218803148,0.9839090913848916,1.1090321407732875,-0.5674184511976871,-0.4634950057049643,-0.6454116800530042,0.7412945110459657,37,0.5,0.5,1
BLTA,2021,0,0,0.0,23.86,29.98,1.33,1.26,0.38043519568006995,6.75,25.18,54.39837138548885,0.8382903284247163,0.040796702303733653,2.1641928287486616,2.835033318504361,0.9258176159401306,1.9132232821396875,1.0559987102070676,1.217681605559696,0.7050044033414135,1.0371958211295507,2.016906761439688,1.527441856594955,0.18466785041739328,0.2333288794653266,0.31427955224968396,1.5223950532725832,0.04540909527032109,1.1284186793192856,-0.2768577929548896,0.18362011654102925,-0.1245017377220713,-0.1688337557875345,1.0032353217105907,1.0222003652422915,-0.5522167517507014,-0.41312451558941715,-0.6341969500703444,0.5921844773114676,38,0.5,0.0,1
BLTA,2022,0,0,0.0,29.66,36.24,0.98,0.67,0.16569040006002134,7.59,8.43,48.58444419305282,1.0582719769689684,0.10697104811885884,2.5323593602306627,2.0853259566469506,1.0920774547855652,2.096058183385673,0.8317321802431172,0.7480552526764186,0.32725226167952093,1.1303537306370157,1.0386312595291662,1.425642097680443,0.23235861530417426,0.5836596001403921,0.36562670697853206,1.2518160765325592,0.2816578029788499,1.2564330645118233,-0.6088412362144339,-0.5052641242221854,-0.5807032217362789,-0.05411649572662821,0.025932814700612008,0.860604917239527,-0.521095832653126,-0.065658839141764,-0.5762474040363117,0.30881418324969956,34,0.5,0.0,1
BLTA,2023,0,0,0.0,35.76,40.02,2.52,2.38,1.3215563991981158,7.43,10.63,38.042758603581106,1.6286211534246264,0.31217204107032065,3.0968542733543245,1.462134483858899,1.2460408866909904,2.192583477549193,1.607127759037637,1.7902861135697923,1.704019806862644,1.1131351993786813,1.2266133725463289,1.2139098845185685,0.35341043338127504,1.351242892040793,0.4425689692269616,0.9674570814977483,0.5004337988815164,1.3240165844178355,0.5389827131631686,1.023560676384717,1.0819833072981615,-0.0753198775830116,0.21372796030726318,0.524504299641381,-0.44210268070986375,0.6956470698466282,-0.48941164474889537,0.011012436000339167,34,0.5,0.0,1
BLTZ,2013,0,0,,61.23,-4.06,0.57,0.56,0.5000584173320483,10.59,45.16,95.11554267081888,0.051352882946644404,-0.015332908977354297,5.675148416222884,0.0,1.729456154539183,-0.43490548256188033,0.5180192679014622,0.6405050259817863,0.8851727917541355,1.4142309240337778,2.588859980089486,2.054486149703529,0.011376741768503526,-0.08837640859773234,0.7618885867391908,0.0,1.1873479274455467,-0.5156561560523554,-1.0732328369178619,-0.6630271113407084,0.09308296161207301,0.2954578344878874,1.57461967446933,1.8588227656322702,-0.6652989928385583,-0.7321988614481584,-0.1290328278054441,-1.0021800927731086,32,0.5,0.0,0
BLTZ,2014,0,0,0.0,55.94,-9.55,2.43,2.4,2.0510108926373465,8.61,41.04,21.47261287669135,3.657095090115959,-0.34333344395278953,60.26433193861855,1.9027450023065484,1.6450877033034623,-0.9201108917856521,1.5736624583393888,1.7982042034113817,2.124264273670151,1.2347471010892561,2.4943761031101364,0.7835992346986901,0.7406226713653151,-1.4353292490111926,2.881919789970588,1.175074738160606,1.0674636684794412,-0.8553794349809651,0.4894437750197626,1.0351755427041416,1.5895016725492577,0.0744364257603502,1.4802297713555275,-0.15856453057459266,-0.18942481403063538,-2.0681361693025924,2.263599177882313,0.22844498427069646,34,0.4,0.2,0
BLTZ,2015,0,0,0.0,60.5,-9.04,0.38,0.37,0.09672697748022197,6.93,37.99,39.614041002317194,1.5243574618946487,-0.11883417854933405,78.41199843026138,3.1503865143194365,1.7182020245920935,-0.8807917916660597,0.35358606764466477,0.4385339547368688,0.19326664067306287,1.0577444613861626,2.418280325193914,1.2480214691558549,0.331603420265239,-0.6410218501205085,3.1438730304383746,1.619113495216092,1.171356250352346,-0.8278496231461802,-1.3166445489384329,-0.9592938928287336,-0.7425141882361613,-0.1435295844007038,1.4042096784623077,0.578652530052963,-0.4563329890841385,-1.2803247060911933,2.5592352544558703,0.6934751750032593,36,0.4,0.0,0
BLTZ,2016,0,0,0.0,43.58,-2.69,1.95,1.91,1.4468651633459102,8.03,52.42,14.444692142441621,5.9229582059543135,-0.09019143557287664,149.5037230684959,3.3791835254143305,1.4179096073737185,-0.29310665212058784,1.3756563997243605,1.584949368316836,1.7892567471032477,1.1764963124919874,2.7364871803165842,0.5539817981722979,1.0858696291275878,-0.49949491246139666,3.78786956721129,1.684247238342239,0.7446525076134572,-0.41637374346997374,0.19633390643689938,0.7223568640647349,1.1849217538137022,0.0027047724890810233,1.7221000443682417,-0.5230558900864385,0.035868335842536694,-1.1399551917233708,3.2860390501199896,0.7616880427041143,37,0.5,0.0,0
BLTZ,2017,0,0,0.0,41.91,1.47,1.13,1.1,0.7723652459137745,9.89,59.22,35.64145894216243,1.8057212854915983,0.03130880427816537,5.723739487498831,3.9286842442667718,1.3833112918113948,0.1617703511184019,0.9324029350313069,1.1061540914002592,1.2237314245882764,1.3539291490393137,2.8575519915856717,1.159824619942362,0.3900807868347674,0.1797247751931398,0.7673773506073173,1.826143086009878,0.6954896586822145,-0.09788531751283311,-0.45981755525993434,0.020022936688927243,0.5019514594722329,0.2212005390982795,1.8430444443178493,0.4386501419033493,-0.4181732028368436,-0.4662902394386291,-0.1228383000633406,0.9102918572508597,37,0.5,0.3333333333333333,0
BLTZ,2018,0,0,0.0,43.73,2.97,0.66,0.63,0.11296475579218376,9.46,67.38,34.14115937727963,1.9290159392345745,0.14377751905064298,5.982723493453712,3.539616206498472,1.4209658973710015,0.3226425987177703,0.5918389200172788,0.7097494397388329,0.2252099138111474,1.3152414112116244,2.9858925976091095,1.1247686570014968,0.4153210197308817,0.7557613591349083,0.7963059583961462,1.7276688190770257,0.7489953757844764,0.014751611928049559,-0.9639570466625357,-0.5614540520239694,-0.7039371240645211,0.1735593747031988,1.9712574025008274,0.3830028191886205,-0.4017025245445425,0.10503545221707178,-0.09018995377011607,0.8071623299147779,38,0.3333333333333333,0.0,0
BLTZ,2019,0,0,0.0,38.05,5.89,0.44,0.41,0.1285896582703271,9.34,51.9,35.1267012170409,1.8468372074599282,0.21723555457616708,84.0480107475298,2.107857888071922,1.299075422001389,0.6120732089050255,0.4066955858600258,0.48270406674594624,0.2557360728229279,1.3042088841904051,2.726601966232331,1.14790944308316,0.3985248304159541,1.0499279700182853,3.213043674292347,1.2609517215446504,0.575793792720149,0.21740045723343132,-1.2380261267876767,-0.8945017577856598,-0.6670714719436327,0.15997361179682132,1.7122246621389987,0.419736164472304,-0.4126629872265388,0.396796335310477,2.637300094297277,0.3183817056223174,40,0.4,0.0,0
BLTZ,2020,0,0,0.0,-27.75,-174.26,0.17,0.14,0.06377854457685922,2.61,14.52,67.27252439325142,0.4864909694102651,-0.17583392230223285,2.053831262771822,3.281287275133324,-1.0396396967114037,-3.6518867117908367,0.16080606700968478,0.17047467508740827,0.12787955499554665,0.4604771981603907,1.4996267383013355,1.7239162301997584,0.10757217557833308,-0.8917988048070346,0.2987244941707534,1.6568593020445195,-2.7474286302725197,-2.7680700629662076,-1.602018244302897,-1.3525039676192965,-0.8214804791755417,-0.8790212278219871,0.48646978638644145,1.3340809115448884,-0.6025260362659604,-1.529050778499944,-0.651752130273944,0.7330053724688484,37,0.5,0.45454545454545453,0
BLTZ,2021,0,0,0.0,0.1,-93.05,0.23,0.21,0.13568249158478046,6.69,14.61,77.87118394736613,0.2841720766386567,-0.10792539726435381,1.6492255026610239,5.538323674409001,0.004458752372227461,-3.026157219484066,0.21679771063121234,0.25420570308639495,0.26951824383468204,1.0302725642389234,1.505222543481969,1.8623068352920198,0.06291545801488965,-0.5883405062868029,0.2411160845416052,2.156733909588745,-1.2638056998677587,-2.3299569034512175,-1.5191333900795583,-1.2296808225865015,-0.6504271007407622,-0.17735924831296418,0.4920600259673083,1.553760133457757,-0.6316670680308004,-1.228074196241308,-0.7167680245991683,1.2565109908300152,38,0.6666666666666666,0.25,0
BLTZ,2022,0,0,0.0,38.78,-5.56,0.5,0.47,0.3314778603915443,22.92,37.7,79.26928099322619,0.26152273298082923,0.055609916648507875,1.432231058205933,5.894490513675598,1.3154865057972718,-0.5812513478671375,0.4587401154119483,0.5473424484742303,0.6249603672212617,2.139365504442913,2.4107390013982744,1.8792769953904165,0.05790675122480074,0.31567491856712054,0.20988209219568696,2.2175083808647753,0.5991132988967313,-0.6181222379921336,-1.1609842154233385,-0.7996851823365408,-0.2211688483408218,1.188408875143056,1.3966758552833987,1.580698317329901,-0.6349355322537561,-0.3314519117019951,-0.7520181896148261,1.3201585069985906,34,0.0,0.0,0
BLTZ,2023,0,0,0.0,41.93,-1.29,0.28,0.27,0.1790021436894877,20.97,35.01,78.58891124047234,0.2724441453834673,0.06671148275253697,1.6549595915115594,4.025573593196779,1.3837319680611082,-0.1421029919079017,0.2629590146048928,0.3246351192419994,0.3525402734274028,2.0530986967728384,2.3379853009298386,1.8710529398076792,0.06032211616029296,0.37608635346196,0.24193844915998924,1.849301704263054,0.6960874231276069,-0.31064644199626623,-1.4508004621076656,-1.1263695101401812,-0.5501635444854795,1.082177510974036,1.3239945158006088,1.5676435718131843,-0.6333593701408811,-0.2715345283493145,-0.7158399175490024,0.9345452731796664,34,0.6666666666666666,0.2,0
BMSR,2013,0,0,,4.3,-1.27,1.2,1.18,0.01402232924918457,7.47,258.37,30.42,1.5250876925423213,0.0022884392991469452,32.277416695598056,0.4781475937208816,0.1905713797167799,-0.13991421914142108,0.9769880877913356,1.163195030723801,0.02818851499262765,1.1174623334065428,4.327558332328342,1.0333096552172691,0.3317566910347662,0.013206987025429199,2.2652372493076,0.36025049096981276,-0.9993469586364162,-0.30911394246735946,-0.3938178158699042,0.1036949962679286,-0.9418747678542743,-0.0699913234943993,3.3115887136189732,0.2378221377724781,-0.45623297124567846,-0.6314462263151709,1.5676215045866904,-0.624899164328708,32,0.5,0.6666666666666666,0
BMSR,2014,0,0,0.0,5.42,-7.08,1.5,1.49,0.1604954455749183,7.84,526.87,18.39,2.0859407592824364,0.041773496646654626,52.179827302138264,1.1375315833213469,0.2393726418474899,-0.7189774019668197,1.152427594796336,1.3616228173785965,0.31732763359225985,1.1567847075875253,5.0399871681446955,0.6866744850136977,0.44708629931107985,0.23881277075129545,2.738918480090255,0.7907018610124985,-0.9300022798914565,-0.7145530398817816,-0.13411338459057223,0.3947642139912965,-0.5926889381951681,-0.02156865011130283,4.023308966195844,-0.3124214602462538,-0.380973884559965,-0.4076854721861642,2.1022102745711515,-0.1740986890741796,34,0.5,0.3333333333333333,0
BMSR,2015,0,0,0.0,5.91,-0.31,1.61,1.61,0.17723288097655732,7.31,173.10186,50.78,0.6227037798119435,0.04277680570942905,3.7659437313124484,1.7289382753297131,0.26055498303284436,-0.034257125495555624,1.2110162573282173,1.4301236322195132,0.3491913864341271,1.1000627165580046,3.9272596951285252,1.4651894705277708,0.13752316594352634,0.24443819051504334,0.5306697008943521,1.0972070010549475,-0.8999030041671883,-0.2351366668370984,-0.047384143600256216,0.49524650493095135,-0.5542079086270221,-0.09141769922059498,2.9116882142974214,0.9233818383318745,-0.5829813225198026,-0.4021060577410188,-0.38998262219931557,0.14689613732256265,36,0.0,0.0,0
BMSR,2016,0,0,0.0,5.94,-0.87,1.29,1.29,0.11162853800604144,7.91,38.6623,43.51,0.6864831468387451,0.057964803410951705,12.709957320976379,1.1289266868803947,0.2618482444723306,-0.09601219039952932,1.0321960313901097,1.2374911428381488,0.2225893749171038,1.1640841302658,2.4355508260183014,1.3285560779987866,0.15150679112954243,0.32858978847898274,1.3868814211729126,0.7857101099087689,-0.8980653304034603,-0.2783753297637754,-0.31209307872724673,0.21267827727701608,-0.7071018810586713,-0.012579936494763135,1.4214630020097432,0.7064919899344905,-0.5738562168701457,-0.3186426610558869,0.5763237050193298,-0.17932641960664483,37,0.3333333333333333,0.2,0
BMSR,2017,0,0,0.0,6.31,-0.12,1.38,1.38,0.1467899121900177,9.42,449.0256,50.31,0.5640794223826715,0.11196648867485938,4.764546121381906,1.1321541059981222,0.27776273859127876,-0.01326302778386682,1.0851400951078498,1.2949975351063407,0.2910003686224231,1.3115755794745179,4.880129021082517,1.4568406378949803,0.12464610085777397,0.6080330682682648,0.6554037377166262,0.7875842746671835,-0.8754514586738492,-0.22043735892094687,-0.23371958012273633,0.2970330992189422,-0.6244836946628225,0.16904516678517462,3.86360981438766,0.9101290235513518,-0.5913843351722374,-0.04148469999088547,-0.24920985987170663,-0.1773636558135715,37,0.3333333333333333,0.0,0
BMSR,2018,0,0,0.0,5.43,0.17,1.65,0.0,0.04126392129250566,9.9,0.0,48.59,0.5088540606554041,0.11782324561182732,2.257327841877836,1.3331512807678443,0.23980602032082757,0.018788734754170037,1.231631570747374,0.0,0.08286728516254353,1.3548135160737556,0.0,1.425743955837277,0.1124967646358051,0.6362037375106724,0.32734968304733936,0.899850783293664,-0.9293864660846725,-0.1979958740201854,-0.016867138972474934,-1.6025694002679052,-0.8758406323869127,0.22228957344453892,-1.0116654199627646,0.8607666053875331,-0.599312463617037,-0.01354441366533931,-0.6194462175257809,-0.05978987404359994,38,0.3333333333333333,0.0,0
BMSR,2019,0,0,0.0,5.82,0.18,1.5,0.0,0.10498336936552491,8.62,0.0,46.24,0.5252376700456957,0.0783276747224806,2.18506306239584,0.8057101057685077,0.2566726477578839,0.019893812714390953,1.152427594796336,0.0,0.2095350831179577,1.235726894182592,0.0,1.3818164014534442,0.11610289178199223,0.4379238342093132,0.3172129776502018,0.5861212977646478,-0.9054196502674732,-0.19722213840021657,-0.13411338459057223,-1.6025694002679052,-0.7228672113763888,0.07564297042937901,-1.0116654199627646,0.7910366482048021,-0.5969592618716155,-0.21020276150827116,-0.6308863348827574,-0.3883505687483567,40,0.3333333333333333,0.0,0
BMSR,2020,0,0,0.0,7.87,0.04,1.15,1.15,0.21947551104458377,7.6,0.0,40.36,0.4455335263978614,0.0821585239740283,2.557249897750294,0.7302091372839594,0.3440756021389259,0.004421124474693586,0.9452924534727668,1.1421136107646457,0.4280674668367529,1.131421963664302,0.0,1.2638775226736265,0.09854625501415985,0.4579858687634054,0.3690663535168962,0.5360891371108465,-0.7812234813921676,-0.20805555509901086,-0.44073710346518324,0.07277113968788115,-0.45895130789778305,-0.05280104364483777,-1.0116654199627646,0.6038221974380481,-0.6084159594895788,-0.19030479654013643,-0.5723654760800633,-0.4407479436214067,37,0.5,0.0,0
BMSR,2021,0,0,0.0,8.99,5.38,1.4,1.4,0.38162826973559405,7.25,1864.3,29.29,1.0715816545220747,0.21038304883904846,5.415730743191096,0.9903574907610718,0.3908180662830805,0.5642260381741787,1.0966106874411243,1.3074010261389752,0.7069085762402855,1.093474764079263,6.303635692071409,1.004187760800799,0.23522851855229507,1.0250276544089365,0.7322557833142936,0.7030449649228916,-0.7148042738080987,0.18389959879464232,-0.21673957539515112,0.315227498767371,-0.12220211739837618,-0.09953028849796736,5.28570066260571,0.19159446861983692,-0.5192230586052642,0.3720996572963692,-0.1624759175979881,-0.26589946650604845,38,0.4,0.0,0
BMSR,2022,0,0,0.0,12.36,7.75,1.74,1.73,0.4961444158782688,7.58,751.55,11.61,3.7721614485099964,0.49645203715990793,13.955495395933129,1.3102135223207945,0.5264472313425096,0.7762547512990637,1.2767429529762606,1.4946814852323305,0.8796124443613544,1.1292845711972286,5.395149757122234,0.45276451080680363,0.7603066126112189,1.774933030301927,1.4702007667947012,0.8874731001072286,-0.5220805517391431,0.3323544352010095,0.04991158188681049,0.5899449546346273,0.08636787398593404,-0.055433088618730475,4.3781183097049405,-0.6837267312736657,-0.17657993002658373,1.115872222272385,0.6703565346889094,-0.07275269830512276,34,0.3333333333333333,0.3333333333333333,0
BMSR,2023,0,0,0.0,8.14,4.53,1.89,1.89,0.5660158316443276,5.63,483.21,18.28,2.9231218941829873,0.19136769471254664,34.19712148560045,0.4697360348876065,0.3554136679586099,0.4818324515754655,1.3482532573714976,1.5752796111716345,0.9756614087585691,0.9015691221618405,4.953492586415933,0.683106668056652,0.609214105930929,0.9533362346105684,2.3218455787870314,0.35416726035639384,-0.7651125347172777,0.12621058941862767,0.15576882721666427,0.7081725167246858,0.20236372222458196,-0.3358482731692743,3.936900412162535,-0.3180849606878395,-0.2751763288851506,0.3009945380315441,1.6315087250646534,-0.6312699728391796,34,0.5,0.0,0
BNBR,2013,1,1,,23.17,-272.77,0.73,0.64,0.3125039086186349,1.44,5.16,117.05721328119041,-0.14571689179218894,-0.049732293512853,0.4735181126476465,-2.3151207575982085,0.904583684143726,-4.099568931438664,0.6473334285507986,0.7194115797646984,0.5929374856943843,0.26018483816138305,0.698238662097799,2.256521160250245,-0.03227728009760019,-0.2832205988225636,0.06984409066603547,-1.3417902629046383,0.015236511311935028,-3.08152096166931,-0.8818081052760725,-0.5472808780634344,-0.2598420535030795,-1.12566685213559,-0.3141212275274036,2.1795301856661076,-0.6937857089984699,-0.9254495938644002,-0.9100627523371533,-2.4074019838065293,32,0.3333333333333333,0.0,1
BNBR,2014,1,1,1.0,26.69,2.89,0.47,0.4,0.24278765639443708,2.28,4.29,119.31646201924686,-0.1618926818005292,0.06145712064348455,-0.295655539650985,-2.1441121654418898,1.0095844330081876,0.3142304660543381,0.432855856061404,0.47174059122448486,0.47057051079182416,0.4054248879424406,0.5934021908074021,2.2752305514432383,-0.035858868933114234,0.34764519210190054,-0.04363091772237226,-1.275503527296244,0.16443845568960444,0.008861740881938316,-1.1993008806287888,-0.9105838312561091,-0.40762148183215186,-0.9468141851952974,-0.41885342823987304,2.2092291995334157,-0.6961228981095154,-0.29974309467740384,-1.0381287621684987,-2.3379816171983987,34,0.5,0.3333333333333333,1
BNBR,2015,1,1,1.0,18.76,-51.81,0.28,0.22,0.07362778891740132,2.15,3.52,142.36556232284298,-0.29758293811793063,-0.009282748300304051,-1.6148324462354438,-1.1992330465565675,0.7608898806323348,-2.4457861792155433,0.2629590146048928,0.2660388599093836,0.1474951643833466,0.3834055608275656,0.4954554627157582,2.4487244762497826,-0.06588041944574942,-0.05354834128319829,-0.23618020097263764,-0.8260183036121677,-0.1889467455769948,-1.923602091556901,-1.4508004621076656,-1.2123230333487611,-0.7977912154345385,-0.9739294015881776,-0.5167027383068686,2.4846309176103216,-0.7157136563392386,-0.6976556220043265,-1.2554366853135044,-1.867247484242622,36,0.4,0.0,1
BNBR,2016,1,1,1.0,4.63,-176.39,0.27,0.21,0.05995494212075218,1.4,3.02,192.27839006787897,-0.4799207546688031,-0.042705899920058424,-5.763084993088312,-0.8015646139529258,0.2050020023579896,-3.66401958271089,0.25376753133223984,0.25420570308639495,0.12025091012007887,0.2531099616494962,0.4293690040095308,2.745905887610325,-0.10612484551172932,-0.24404087824976578,-0.771807553460182,-0.5834073548835206,-0.9788416100562057,-2.776565060370239,-1.4644066844271901,-1.2296808225865015,-0.8306933961371635,-1.1343790533110347,-0.5827234672803259,2.9563723423344097,-0.7419754185630371,-0.8865902894744663,-1.85993681942951,-1.6131673753142186,37,0.4,0.2,1
BNBR,2017,1,1,1.0,16.75,-49.1,0.23,0.18,0.05406053124159425,1.86,3.31,174.00209867397461,-0.42529428804552155,-0.013051997011882146,-4.811515068407362,-1.0547175609507768,0.6906200649088212,-2.3929064581458404,0.21679771063121234,0.21850207952894588,0.10847719513264047,0.33365164600691455,0.4679293970786523,2.6469350336955637,-0.09408306906827796,-0.07525651123742688,-0.6610657648407704,-0.7419768351504882,-0.28879739664751575,-1.8865776233850204,-1.5191333900795583,-1.282053657832785,-0.8449122069849315,-1.035197766407715,-0.5442014264603877,2.799267456742269,-0.7341174789519318,-0.7191862600912521,-1.7349554760351074,-1.7792330497204216,37,0.5,0.25,1
BNBR,2018,0,0,0.0,20.22,-37.43,0.97,0.9,0.6629628560275946,2.03,3.85,81.31134414892445,0.2298406950061809,0.005935791903771331,3.7102145985268544,0.3876758979619184,0.8100280427815163,-2.1274342453365764,0.8247625745079452,0.9511703598469313,1.0983544327992245,0.362921268600208,0.5380149892321145,1.903579833612897,0.050898134631044485,0.03425080131412093,0.523466826384517,0.29418371410454547,-0.11912334512423384,-1.700703581411174,-0.6191583963831662,-0.20731918239419866,0.3505369116585053,-0.9991543330087467,-0.47418554158635096,1.6192762871814643,-0.6395090506386681,-0.6105745107180652,-0.3981116667430542,-0.6940891738910981,38,0.4,0.25,1
BNBR,2019,0,0,0.0,20.96,26.68,1.01,0.95,0.7041416908294312,1.42,3.34,83.60770113177325,0.1960620689999717,0.011462997903389381,3.6320514812484,0.44301287649521504,0.8343336977035155,1.8021620336365745,0.8524438785158193,0.9916802205070749,1.1470706764552219,0.25664897132991604,0.47188239420025574,1.93025067767366,0.04342297234180847,0.06610874315678719,0.5133222970736674,0.3347581535733995,-0.08458596312502452,1.0506576099121185,-0.5781815523577762,-0.14789618700019305,0.40937025818485195,-1.1300210176271805,-0.5402523609981519,1.6616131948575439,-0.6443870164544155,-0.5789771067243141,-0.40956061403910354,-0.6515966233529696,40,0.3333333333333333,0.6,1
BNBR,2020,0,0,0.0,10.02,-37.9,0.89,0.85,0.7124487521366195,1.28,3.63,89.674749170692,0.11514111748062242,-0.022244504486654645,3.0826478567865783,0.7220613696946121,0.43310098561226407,-2.13956767364589,0.7678048977725048,0.9094083611636037,1.1566688254217288,0.23181194425495588,0.509737449553736,1.9975972828019641,0.02550620175329007,-0.12803062972422835,0.44066091539222474,0.530614092671156,-0.6547219044335545,-1.7091989690790064,-0.7034732767433121,-0.26857891064217654,0.4209616942599624,-1.1606060287031286,-0.5024349563634586,1.768518210578776,-0.6560787217415674,-0.771528785872635,-0.4915650426171004,-0.4464818146396529,37,0.3333333333333333,0.0,1
BNBR,2021,0,0,0.0,17.61,3.63,0.9,0.85,0.7201542871153213,1.63,3.43,91.49177991873948,0.09299436614761779,0.003284217420953162,3.1763899090510277,0.8171221509436294,0.7210609030377886,0.391166294492118,0.7750424324287535,0.9094083611636037,1.1655049362703511,0.29361212297783446,0.48370012897982184,2.016945772891962,0.020601002693999986,0.018953214529533878,0.45322331388864234,0.5935724234612781,-0.2455421600282934,0.06272942538649728,-0.6927594993629872,-0.26857891064217654,0.4316328366241625,-1.0845035569769372,-0.5284463801628009,1.7992317206853758,-0.6592796413209467,-0.6257469921090228,-0.47738732831510394,-0.3805471994504751,38,0.6666666666666666,0.0,1
BNBR,2022,0,0,0.0,19.75,8.44,0.93,0.9,0.8012346059008898,2.74,4.88,91.26001613484738,0.09577013280644472,-0.004300547369773784,3.536121395005683,1.1286434238079264,0.7943821973648714,0.8330931168758955,0.7965521674371031,0.9511703598469313,1.2547475079310864,0.4818187294844134,0.6651806080636681,2.014497858661103,0.021215826203451624,-0.024817391691967984,0.5008051057502098,0.7855455087306925,-0.14135547758844302,0.3721506030829695,-0.6609184756809419,-0.20731918239419866,0.5394087805268487,-0.8527406681578643,-0.34714640195049007,1.7953459374475176,-0.6588784342373037,-0.6691596373659721,-0.4236873082765152,-0.17949880212060204,34,0.3333333333333333,0.3333333333333333,1
